section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,why
Midday,Set1,Draw6,2,035599,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,055993,1.0,14.0,straight|cov1|mirror
Midday,Set1,Draw6,2,223499,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,993224,1.0,30.0,straight|cov1|mirror
Midday,Set1,Draw6,2,223449,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,932244,1.0,30.0,straight|cov1|mirror
Midday,Set1,Draw6,2,223,straight,10.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,322,2.0,27.0,straight|cov2|vstr2
Midday,Set1,Draw6,1,057,straight,10.0,R6,True,False,False,False,False,False,False,False,False,1,1.0,0.0,2.0,705,1.0,3.0,straight|cov1|hp_repeat2|mirror|hot1
Midday,Set1,Draw6,1,055,straight,10.0,R6,True,False,False,False,False,False,False,False,False,1,1.0,0.0,2.0,055,1.0,1.0,straight|cov1|hp_repeat2|mirror|hot1
Midday,Set1,Draw6,2,223899,straight,10.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,998322,1.0,30.0,straight|cov1|mirror
Midday,Set1,Draw6,2,223489,straight,10.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,983224,1.0,30.0,straight|cov1|mirror
Midday,Set1,Draw6,2,223448,straight,10.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,832244,1.0,30.0,straight|cov1|mirror
Midday,Set1,Draw6,1,0199,straight,10.0,R8,False,False,False,False,False,False,False,False,False,1,1.0,0.0,2.0,0199,1.0,9.0,straight|cov1|hp_repeat2|hot1
Midday,Set1,Draw6,1,12299,straight,10.0,R8,False,False,False,False,False,False,False,False,False,1,1.0,0.0,1.0,19922,1.0,22.0,straight|cov1|hot1
Midday,Set1,Draw6,1,22455,straight,10.0,R8,False,False,False,False,False,False,False,False,False,1,1.0,0.0,1.0,22455,1.0,12.0,straight|cov1|hot1
Midday,Set1,Draw7,1,299,straight,10.0,"R2,R6",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,992,2.0,31.0,straight|cov2|vstr2
Midday,Set1,Draw7,1,022499,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,992240,1.0,12.0,straight|cov1|mirror
Midday,Set1,Draw7,1,229,straight,10.0,"R2,R6",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,922,2.0,28.0,straight|cov2|vstr2
Midday,Set1,Draw7,1,002249,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,922400,1.0,12.0,straight|cov1|mirror
Midday,Set1,Draw7,1,001,straight,10.0,"R2,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,001,2.0,2.0,straight|cov2|vstr2
Midday,Set1,Draw7,1,05599,boxed,10.0,"R4,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,55990,1.0,5.0,boxed|cov2|mirror|perm2
Midday,Set1,Draw7,1,005899,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,599008,1.0,14.0,straight|cov1|mirror
Midday,Set1,Draw7,1,004899,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,990084,1.0,14.0,straight|cov1|mirror
Midday,Set1,Draw7,1,001577,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,177005,1.0,7.0,straight|cov1|mirror
Midday,Set1,Draw7,1,077,straight,10.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,770,2.0,10.0,straight|cov2|vstr2
Midday,Set1,Draw7,1,005577,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,770055,1.0,3.0,straight|cov1|mirror
Midday,Set1,Draw7,1,007,straight,10.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,700,2.0,3.0,straight|cov2|vstr2
Midday,Set1,Draw7,1,005579,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,700559,1.0,12.0,straight|cov1|mirror
Midday,Set1,Draw7,1,224899,straight,10.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,998224,1.0,30.0,straight|cov1|mirror
Combined,Set3,Draw1,7,024459,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,592440,1.0,12.0,straight|cov1|mirror
Combined,Set3,Draw1,7,002449,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,924400,1.0,12.0,straight|cov1|mirror
Combined,Set3,Draw1,7,00344,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,44003,1.0,14.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,7,00334,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,40033,1.0,14.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,7,00336,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,00336,1.0,8.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,7,0336,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,0336,1.0,8.0,straight|cov1|hp_repeat4
Combined,Set3,Draw1,7,336677,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,336677,1.0,21.0,straight|cov1|hp_repeat2
Combined,Set3,Draw1,6,00445,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,54400,1.0,5.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,6,00344,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,44003,1.0,14.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,6,00334,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,40033,1.0,14.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,6,336677,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,336677,1.0,21.0,straight|cov1|hp_repeat2
Combined,Set3,Draw1,5,00445,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,54400,1.0,5.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,5,00344,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,44003,1.0,14.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,5,00334,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,40033,1.0,14.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,4,044,straight,10.0,R2,False,False,False,False,False,False,False,False,False,1,1.0,0.0,4.0,440,1.0,15.0,straight|cov1|hp_repeat4|hot1
Combined,Set3,Draw1,4,03344,boxed,10.0,"R2,R6",False,False,False,False,False,False,False,False,False,1,2.0,0.0,1.0,44033,1.0,14.0,boxed|cov2|hot1|perm2
Combined,Set3,Draw1,7,005669,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,590066,1.0,9.0,straight|cov1|mirror
Combined,Set3,Draw1,7,00366,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,00663,1.0,8.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,7,0366,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,0663,1.0,8.0,straight|cov1|hp_repeat4
Combined,Set3,Draw1,7,334477,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,334477,1.0,30.0,straight|cov1|hp_repeat2
Combined,Set3,Draw1,6,005,boxed,10.0,"R4,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,3.0,500,1.0,1.0,boxed|cov2|hp_repeat3|mirror|perm2
Combined,Set3,Draw1,6,00566,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,50066,1.0,2.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,6,00366,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,00663,1.0,8.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,6,0366,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,0663,1.0,8.0,straight|cov1|hp_repeat4
Combined,Set3,Draw1,6,334477,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,334477,1.0,30.0,straight|cov1|hp_repeat2
Combined,Set3,Draw1,5,005,boxed,10.0,"R4,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,3.0,500,1.0,1.0,boxed|cov2|hp_repeat3|mirror|perm2
Combined,Set3,Draw1,5,0056,boxed,10.0,"R4,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,2.0,5006,1.0,2.0,boxed|cov2|hp_repeat2|mirror|perm2
Combined,Set3,Draw1,5,0066,boxed,10.0,"R4,R6",False,False,False,False,False,False,False,False,False,0,2.0,0.0,3.0,0066,1.0,2.0,boxed|cov2|hp_repeat3|perm2
Combined,Set3,Draw1,5,00366,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,00663,1.0,8.0,straight|cov1|hp_repeat3
Combined,Set3,Draw1,5,066,boxed,10.0,"R4,R6",False,False,False,False,False,False,False,False,False,0,2.0,0.0,4.0,066,1.0,6.0,boxed|cov2|hp_repeat4|perm2
Combined,Set3,Draw1,5,0366,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,0663,1.0,8.0,straight|cov1|hp_repeat4
Combined,Set3,Draw1,7,006677,straight,10.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,667700,1.0,7.0,straight|cov1|hp_repeat2
Combined,Set3,Draw1,7,00577,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,77005,1.0,3.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,7,005779,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,770059,1.0,12.0,straight|cov1|mirror
Combined,Set3,Draw1,7,003359,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,005933,1.0,14.0,straight|cov1|mirror
Combined,Set3,Draw1,7,339,straight,10.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,933,2.0,33.0,straight|cov2|vstr2
Combined,Set3,Draw1,7,233449,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,933244,1.0,30.0,straight|cov1|mirror
Combined,Set3,Draw1,6,006677,straight,10.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,667700,1.0,7.0,straight|cov1|hp_repeat2
Combined,Set3,Draw1,6,00577,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,77005,1.0,3.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,6,003577,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,770053,1.0,11.0,straight|cov1|mirror
Combined,Set3,Draw1,6,003357,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,700533,1.0,11.0,straight|cov1|mirror
Combined,Set3,Draw1,6,00335,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,00533,1.0,4.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,6,03345,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,05334,1.0,14.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,5,003356,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,600533,1.0,8.0,straight|cov1|mirror
Combined,Set3,Draw1,5,00335,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,00533,1.0,4.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,5,03345,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,05334,1.0,14.0,straight|cov1|hp_repeat2|mirror
Combined,Set3,Draw1,6,466,straight,10.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,664,1.0,19.0,straight|cov1|hp_repeat5
Combined,Set3,Draw1,5,466,straight,10.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,664,1.0,19.0,straight|cov1|hp_repeat5
Combined,Set2,Draw1,7,00445,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,54400,1.0,5.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,003344,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,440033,1.0,14.0,straight|cov1|hp_repeat2
Combined,Set2,Draw1,7,003348,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,400338,1.0,14.0,straight|cov1|mirror
Combined,Set2,Draw1,7,00338,boxed,10.0,"R2,R8",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,00338,1.0,13.0,boxed|cov2|mirror|perm2
Combined,Set2,Draw1,7,03368,boxed,10.0,"R2,R8",True,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,03386,1.0,8.0,boxed|cov2|mirror|perm2
Combined,Set2,Draw1,7,336678,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,338667,1.0,21.0,straight|cov1|mirror
Combined,Set2,Draw1,7,366778,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,386677,1.0,21.0,straight|cov1|mirror
Combined,Set2,Draw1,6,00445,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,54400,1.0,5.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,003344,straight,10.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,440033,1.0,14.0,straight|cov1|hp_repeat2
Combined,Set2,Draw1,7,00566,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,50066,1.0,2.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,005668,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,500668,1.0,8.0,straight|cov1|mirror
Combined,Set2,Draw1,7,003668,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,006683,1.0,8.0,straight|cov1|mirror
Combined,Set2,Draw1,7,334468,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,683344,1.0,24.0,straight|cov1|mirror
Combined,Set2,Draw1,7,334478,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,833447,1.0,30.0,straight|cov1|mirror
Combined,Set2,Draw1,6,0056,boxed,10.0,"R4,R6",True,False,False,False,False,False,False,False,False,0,2.0,0.0,2.0,5006,1.0,2.0,boxed|cov2|hp_repeat2|mirror|perm2
Combined,Set2,Draw1,6,3346,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,6334,1.0,24.0,straight|cov1|hp_repeat4
Combined,Set2,Draw1,5,3346,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,6334,1.0,24.0,straight|cov1|hp_repeat4
Combined,Set2,Draw1,7,005778,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,877005,1.0,11.0,straight|cov1|mirror
Combined,Set2,Draw1,7,077,straight,10.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,770,2.0,10.0,straight|cov2|vstr2
Combined,Set2,Draw1,7,003577,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,770053,1.0,11.0,straight|cov1|mirror
Combined,Set2,Draw1,7,007,straight,10.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,700,2.0,3.0,straight|cov2|vstr2
Combined,Set2,Draw1,7,003357,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,700533,1.0,11.0,straight|cov1|mirror
Combined,Set2,Draw1,7,00335,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,00533,1.0,4.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,03345,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,05334,1.0,14.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,003356,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,600533,1.0,8.0,straight|cov1|mirror
Combined,Set2,Draw1,6,00335,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,00533,1.0,4.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,6,03345,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,05334,1.0,14.0,straight|cov1|hp_repeat2|mirror
Combined,Set2,Draw1,7,003778,straight,10.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,770083,1.0,11.0,straight|cov1|mirror
Combined,Set2,Draw1,7,003378,straight,10.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,700833,1.0,11.0,straight|cov1|mirror
Combined,Set2,Draw1,7,336,straight,10.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,336,1.0,23.0,straight|cov1|hp_repeat5
Combined,Set2,Draw1,7,366,straight,10.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,366,1.0,18.0,straight|cov1|hp_repeat5
Combined,Set2,Draw1,7,466,straight,10.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,664,1.0,19.0,straight|cov1|hp_repeat5
Combined,Set2,Draw1,6,466,straight,10.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,664,1.0,19.0,straight|cov1|hp_repeat5
Combined,Set2,Draw1,5,466,straight,10.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,664,1.0,19.0,straight|cov1|hp_repeat5
Combined,Set1,Draw1,7,004459,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,594400,1.0,5.0,straight|cov1|mirror
Combined,Set1,Draw1,7,001449,straight,10.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,944001,1.0,9.0,straight|cov1|mirror
Combined,Set1,Draw1,5,11334,boxed,10.0,"R2,R6",False,False,False,False,False,False,False,False,False,1,2.0,0.0,1.0,41133,1.0,24.0,boxed|cov2|hot1|perm2
Combined,Set1,Draw1,4,1334,boxed,10.0,"R2,R6",False,False,False,False,False,False,False,False,False,1,2.0,0.0,2.0,4133,1.0,24.0,boxed|cov2|hp_repeat2|hot1|perm2
Combined,Set1,Draw1,3,134,boxed,10.0,"R2,R6",False,False,False,False,False,False,False,False,False,2,2.0,0.0,2.0,413,1.0,24.0,boxed|cov2|hp_repeat2|hot2|perm2
Combined,Set1,Draw1,7,005669,straight,10.0,R4,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,590066,1.0,9.0,straight|cov1|mirror
Combined,Set1,Draw1,7,3346,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,6334,1.0,24.0,straight|cov1|hp_repeat4
Combined,Set1,Draw1,7,11344,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,34411,1.0,24.0,straight|cov1|hp_repeat3
Combined,Set1,Draw1,7,144,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,441,1.0,25.0,straight|cov1|hp_repeat5
Combined,Set1,Draw1,6,3346,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,6334,1.0,24.0,straight|cov1|hp_repeat4
Combined,Set1,Draw1,6,11344,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,34411,1.0,24.0,straight|cov1|hp_repeat3
Combined,Set1,Draw1,6,144,straight,10.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,5.0,441,1.0,25.0,straight|cov1|hp_repeat5
Combined,Set1,Draw1,3,346,boxed,10.0,"R4,R8",False,False,False,False,False,False,False,False,False,2,2.0,0.0,2.0,634,1.0,24.0,boxed|cov2|hp_repeat2|hot2|perm2
Combined,Set1,Draw1,7,166,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,661,1.0,16.0,straight|cov1|hp_repeat4|mirror
Combined,Set1,Draw1,7,1166,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,6611,1.0,16.0,straight|cov1|hp_repeat3|mirror
Combined,Set1,Draw1,7,01166,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,66110,1.0,6.0,straight|cov1|hp_repeat2|mirror
Combined,Set1,Draw1,7,001166,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,661100,1.0,6.0,straight|cov1|mirror
Combined,Set1,Draw1,7,001156,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,611005,1.0,2.0,straight|cov1|mirror
Combined,Set1,Draw1,7,001159,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,110059,1.0,9.0,straight|cov1|mirror
Combined,Set1,Draw1,7,003359,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,005933,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw1,7,033459,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,059334,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw1,7,334459,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,593344,1.0,14.0,straight|cov1|mirror
Combined,Set1,Draw1,7,339,straight,10.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,1.0,933,2.0,33.0,straight|cov2|vstr2
Combined,Set1,Draw1,6,166,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,4.0,661,1.0,16.0,straight|cov1|hp_repeat4|mirror
Combined,Set1,Draw1,6,1166,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,3.0,6611,1.0,16.0,straight|cov1|hp_repeat3|mirror
Combined,Set1,Draw1,6,01166,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,66110,1.0,6.0,straight|cov1|hp_repeat2|mirror
Combined,Set1,Draw1,6,011366,straight,10.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,661103,1.0,8.0,straight|cov1|mirror
Combined,Set1,Draw1,5,11366,straight,10.0,R6,True,False,False,False,False,False,False,False,False,1,1.0,0.0,1.0,66113,1.0,18.0,straight|cov1|mirror|hot1
Combined,Set1,Draw1,5,116,straight,10.0,R6,True,False,False,False,False,False,False,False,False,1,1.0,0.0,3.0,611,1.0,16.0,straight|cov1|hp_repeat3|mirror|hot1
Combined,Set1,Draw1,7,113369,straight,10.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,119336,1.0,24.0,straight|cov1|mirror
