Section,Set,Draw,Column,Pattern,Score,dbg_vertical_coverage,dbg_permutation_strength,dbg_vtrac_strength,dbg_mirror_bonus,dbg_straight_bonus,dbg_box_bonus,dbg_length_bonus,dbg_hot_zone_points,dbg_nested_cluster_bonus,dbg_consensus_digit_bonus,dbg_hot_zone_consensus_synergy,dbg_horizontal_persistence,dbg_lingering_bonus,dbg_remaining_3value_bonus,dbg_order_persistence
Evening,Set1,Draw6,6,229,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,299,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw3,3,1389,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Midday,Set1,Draw4,7,334,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Combined,Set1,Draw4,5,3344,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw4,5,0099,14,2,2,2,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw5,5,013,14,2,1,1,0,3,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw2,2,2599,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw5,5,0355,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,6,3346,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw5,6,3344,14,2,2,2,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw5,6,2299,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw4,5,3347,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw2,5,225,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw1,6,234,14,1,1,1,0,0,1,0,0,1,0,0,2.0,6.0,,
Midday,Set1,Draw3,3,0077,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Midday,Set1,Draw1,3,038,14,2,1,2,2,3,1,0,0,1,0,0,,,,
Combined,Set2,Draw1,2,2335,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw1,2,368,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Combined,Set2,Draw1,4,225,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Midday,Set1,Draw1,3,0334,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw4,5,059,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw4,5,007,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw4,5,3447,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw5,5,0177,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw5,5,347,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set1,Draw5,5,033,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,5,399,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw3,3,0233,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw6,6,099,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw1,6,3349,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw6,6,223,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,3399,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Combined,Set1,Draw1,5,234,14,1,1,1,0,0,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw4,6,0244,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw4,6,2259,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw5,5,3348,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,5,334,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw5,5,2299,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set3,Draw1,4,378,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set3,Draw1,3,3899,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw3,6,334,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Combined,Set1,Draw3,6,229,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw3,6,2259,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Midday,Set1,Draw3,6,334,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set1,Draw3,6,3377,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw5,5,245,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set1,Draw5,6,0225,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set2,Draw1,1,188,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw6,6,377,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set1,Draw6,6,337,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set2,Draw1,3,3347,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set2,Draw1,3,378,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set1,Draw6,6,3399,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Midday,Set1,Draw4,4,225,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,477,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw3,3,133,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set1,Draw6,7,233,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw4,6,3447,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw3,3,188,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,177,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw6,6,445,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,226,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw2,3,2336,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw4,7,229,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Midday,Set1,Draw3,3,334,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set1,Draw3,3,088,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set2,Draw1,2,368,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw5,6,3377,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw6,7,223,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw4,5,035,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set3,Draw1,2,0489,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set3,Draw1,2,029,14,2,2,1,0,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw1,1,177,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set3,Draw1,3,249,14,2,1,2,2,3,1,0,0,1,0,0,,,,
Midday,Set1,Draw2,2,3688,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set2,Draw1,1,2335,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw4,5,133,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw2,6,234,14,1,1,1,0,0,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw2,6,2259,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw3,5,2445,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw4,5,259,14,2,2,1,0,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw4,4,2246,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw5,6,077,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw7,7,0577,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw4,4,024,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw4,6,2259,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Midday,Set2,Draw1,1,3347,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set2,Draw1,1,3689,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,788,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw1,4,234,14,1,1,1,0,0,1,0,0,1,0,0,2.0,6.0,,
Midday,Set1,Draw5,6,035,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw6,7,399,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,3,3369,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw2,3,233,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set1,Draw2,6,037,14,2,1,1,0,3,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw1,1,299,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw3,5,0399,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw3,5,0334,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw3,5,229,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw5,5,2599,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw3,3,133,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set1,Draw3,6,037,14,2,1,1,0,3,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw3,6,477,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set1,Draw3,6,3477,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw3,6,3347,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw4,4,2338,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw4,4,1388,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw7,7,0577,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw5,5,336,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,6,3349,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw1,3,5699,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw6,6,447,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw1,2,007,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw1,2,077,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw7,7,2249,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw7,7,2259,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw2,2,3349,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw6,7,223,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw6,7,239,14,2,1,1,0,3,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw6,7,077,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set2,Draw1,2,389,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw1,2,001,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw1,3,234,14,1,1,1,0,0,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw1,3,299,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw1,3,2599,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw2,2,2336,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw5,5,0033,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Evening,Set1,Draw2,2,233,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw5,5,334,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw5,5,225,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw3,3,344,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw1,2,0033,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,6,344,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw7,7,0599,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw1,2,3377,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,4,037,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Combined,Set1,Draw5,5,225,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw5,5,337,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw1,2,234,14,1,1,1,0,0,1,0,0,1,0,0,2.0,6.0,,
Midday,Set1,Draw5,7,2245,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw5,5,0059,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw5,5,0057,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw2,2,3369,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw2,7,239,14,3,2,1,0,3,1,0,0,1,0,0,,,,
Evening,Set1,Draw5,5,3389,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw5,5,233,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw5,5,339,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw1,3,033,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw1,3,337,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw1,3,013,14,2,1,1,0,3,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw4,4,0357,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw4,5,2246,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw4,5,2233,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw1,2,299,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw5,5,445,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set1,Draw2,4,1338,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Midday,Set1,Draw5,7,2335,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Midday,Set1,Draw5,7,3347,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Midday,Set1,Draw2,3,007,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,2,133,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw1,1,3688,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,6,0339,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw2,3,001,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set2,Draw1,2,3347,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw7,7,2249,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw5,6,0339,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw5,6,059,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw5,6,033,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw4,5,569,14,2,2,1,0,0,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw3,5,344,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw5,7,2249,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw5,6,233,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw5,6,339,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,2,0059,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw6,6,044,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw6,6,229,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw1,1,399,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw5,7,239,14,2,1,1,0,3,1,0,0,1,0,0,,,,3.0
Evening,Set2,Draw1,1,2233,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,2235,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw1,1,0349,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw3,3,2445,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw4,4,3348,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw4,4,0388,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw3,4,344,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw3,4,259,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw4,7,229,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Evening,Set1,Draw4,6,2246,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set2,Draw1,1,017,14,2,2,1,0,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set3,Draw1,1,3399,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set3,Draw1,1,55778,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw1,1,06699,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Combined,Set3,Draw1,3,12233,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Combined,Set3,Draw1,2,1138,13,1,1,2,2,0,1,0,0,3,0,0,,2.0,,
Combined,Set3,Draw1,2,1178,13,2,2,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set3,Draw1,2,11337,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set3,Draw1,1,7899,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set3,Draw1,1,77899,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw3,3,445,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
Midday,Set2,Draw1,1,35599,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set2,Draw1,1,55799,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw4,5,12233,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw7,7,34477,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw2,4,299,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
Evening,Set1,Draw4,4,1389,13,1,1,1,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw4,4,223,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
Evening,Set1,Draw5,6,2234,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw4,6,334,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
Evening,Set1,Draw4,5,5669,13,2,2,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw3,5,334,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
Evening,Set1,Draw2,2,013,13,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw2,2,0259,13,2,2,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,3,0017,13,2,2,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw2,3,1788,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw5,7,0349,13,1,1,1,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw5,7,0344,13,2,2,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw5,7,229,13,2,2,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,6,079,13,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw2,2,00336,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw6,7,2259,13,2,2,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw1,1,3599,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw5,7,33577,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw1,1,3347,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Evening,Set2,Draw1,1,2234,13,2,1,1,0,3,1,0,0,3,0,0,,,,
Combined,Set1,Draw5,6,0244,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw5,6,2259,13,2,2,1,0,0,1,0,0,3,0,0,,2.0,,
Midday,Set1,Draw6,6,245,13,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw7,7,00244,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw5,6,0579,13,1,1,1,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw5,6,3447,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw5,6,0259,13,1,1,1,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw5,6,0334,13,2,2,1,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw5,6,034,13,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw3,3,0344,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw3,3,0244,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw4,4,01188,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw4,4,017,13,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,7,2349,13,1,1,1,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw4,5,2339,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,3359,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw5,7,334,13,2,2,2,0,0,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw1,1,2245,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw5,7,079,13,2,1,1,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw2,3,033,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
Midday,Set1,Draw2,3,00334,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw2,3,00337,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw1,1,18899,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Evening,Set1,Draw7,7,00344,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw6,7,2249,13,1,1,2,2,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw6,6,0259,13,1,1,1,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw6,6,03377,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw6,6,034,13,1,1,1,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set1,Draw2,3,0133,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw1,1,2246,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw1,1,2236,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw1,1,2336,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw4,4,035,13,1,1,2,2,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw4,4,057,13,1,1,2,2,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw7,7,22336,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set2,Draw1,1,55699,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Evening,Set1,Draw4,5,2245,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,226,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
Evening,Set1,Draw4,5,223,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
Midday,Set1,Draw6,7,3359,13,2,1,1,0,3,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,7,3347,13,2,2,1,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw2,2,13377,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw2,3,00188,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw1,2,2336,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw1,2,3599,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw1,2,2259,13,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw5,7,377,13,2,2,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw5,7,337,13,2,2,2,0,0,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw5,6,02233,13,1,1,1,0,0,1,2,0,6,0,0,,,,
Midday,Set1,Draw2,4,337,13,1,1,2,0,0,1,0,0,1,0,0,2.0,4.0,,
