Section,Set,Draw,Column,Pattern,Score,dbg_vertical_coverage,dbg_permutation_strength,dbg_vtrac_strength,dbg_mirror_bonus,dbg_straight_bonus,dbg_box_bonus,dbg_length_bonus,dbg_hot_zone_points,dbg_nested_cluster_bonus,dbg_consensus_digit_bonus,dbg_hot_zone_consensus_synergy,dbg_horizontal_persistence,dbg_lingering_bonus,dbg_remaining_3value_bonus,dbg_order_persistence
Evening,Set2,Draw1,2,00144,18,1,1,1,0,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set1,Draw3,5,02238,18,1,1,1,2,0,1,2,0,6,0,0,,,,3.0
Evening,Set1,Draw3,4,2449,18,2,1,2,2,3,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw3,4,14477,18,1,1,1,0,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set1,Draw5,6,03448,18,2,2,1,2,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw2,3,00228,18,1,1,1,0,0,1,2,0,6,0,0,2.0,3.0,,
Evening,Set1,Draw3,3,077,18,2,1,2,0,3,1,0,0,1,0,0,2.0,4.0,,
Evening,Set1,Draw3,3,14477,18,1,1,1,0,0,1,2,0,6,0,0,2.0,3.0,,
Evening,Set1,Draw3,3,2459,18,2,1,1,2,3,1,0,0,3,0,0,,,,3.0
Combined,Set3,Draw1,4,0237,18,2,2,1,2,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw4,4,00113,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw3,3,259,17,3,2,1,0,3,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw3,3,0244,17,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,3.0
Evening,Set1,Draw3,3,447,17,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,3.0
Combined,Set3,Draw1,5,011,17,2,1,2,0,3,1,0,0,1,0,0,,5.0,,
Midday,Set1,Draw1,1,12244,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw3,5,00237,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set2,Draw1,2,00258,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set2,Draw1,2,225,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set3,Draw1,4,117,17,2,2,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set3,Draw1,6,013,17,4,3,1,0,3,1,0,0,1,0,0,,,,
Evening,Set3,Draw1,2,011,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw3,6,12236,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set2,Draw1,4,1138,17,2,2,2,2,0,1,0,0,3,0,0,,3.0,,
Evening,Set3,Draw1,1,00114,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set3,Draw1,7,144,17,2,2,2,0,0,1,0,0,1,0,0,,7.0,,
Midday,Set1,Draw3,3,226,17,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,3.0
Midday,Set1,Draw3,4,02245,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw2,2,0038,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw2,2,3478,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,2,117,17,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,2,00113,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,2,36678,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,2,668,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set2,Draw1,2,34668,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set3,Draw1,2,113,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Midday,Set1,Draw5,5,0368,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Combined,Set2,Draw1,1,01188,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,3668,17,3,3,2,2,0,1,0,0,3,0,0,,,,
Midday,Set2,Draw1,2,368,17,3,3,2,2,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw2,2,138,17,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,3.0
Combined,Set1,Draw2,2,1378,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,3,1238,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,3,2238,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw2,2,044,17,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,3.0
Evening,Set1,Draw4,5,11378,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw2,2,2255,17,3,2,2,0,3,1,0,0,3,0,0,,,,
Midday,Set2,Draw1,2,34468,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,2,34478,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw5,7,1388,17,2,2,2,2,0,1,0,0,3,0,0,,3.0,,
Midday,Set1,Draw3,3,011,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw2,3,018,17,2,1,1,0,3,1,0,0,1,0,0,2.0,4.0,,
Evening,Set1,Draw4,4,3448,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw2,3,0448,17,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,3.0
Evening,Set1,Draw4,4,01144,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw3,4,22368,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw4,4,02233,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw4,4,22334,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw4,4,1477,17,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,3.0
Evening,Set1,Draw4,4,11477,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set3,Draw1,2,266,17,2,2,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set1,Draw3,4,368,17,3,3,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set2,Draw1,1,0244,17,1,1,1,0,0,1,0,0,3,0,0,2.0,7.0,,
Evening,Set1,Draw5,7,2388,17,2,2,2,2,0,1,0,0,3,0,0,,3.0,,
Midday,Set2,Draw1,2,11348,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw1,7,226,17,2,2,2,0,0,1,0,0,1,0,0,,7.0,,
Evening,Set1,Draw4,5,3778,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw1,6,0244,17,2,2,1,0,0,1,0,0,3,0,0,,6.0,,
Evening,Set1,Draw4,5,3448,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw5,5,388,17,3,2,2,2,3,1,0,0,1,0,0,,,,
Combined,Set1,Draw4,4,00233,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,2,11678,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,2,177,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set3,Draw1,1,117,17,2,2,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw6,6,0138,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Combined,Set1,Draw1,2,011,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,077,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Evening,Set3,Draw1,1,00113,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set3,Draw1,3,11346,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw1,3,02237,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw1,3,1138,17,2,2,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw1,3,11378,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set2,Draw1,1,02244,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set2,Draw1,3,0117,17,2,2,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw3,3,0011,17,2,1,2,0,3,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw3,3,348,17,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set3,Draw1,1,11344,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw4,4,3778,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw4,4,11778,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw1,3,12247,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set3,Draw1,1,1177,17,2,2,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set3,Draw1,1,3366,17,3,2,2,0,3,1,0,0,3,0,0,,,,
Combined,Set2,Draw1,1,2234,17,2,1,1,0,3,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw3,5,038,17,3,2,2,2,3,1,0,0,1,0,0,,,,
Midday,Set1,Draw1,3,11224,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw6,6,177,17,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,4,00337,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw2,4,2238,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw2,5,00224,17,1,1,1,0,0,1,2,0,6,0,0,,4.0,,
Evening,Set2,Draw1,7,044,17,2,2,2,0,0,1,0,0,1,0,0,,7.0,,
Evening,Set1,Draw4,6,3778,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set3,Draw1,3,266,17,2,2,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw4,5,33478,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw5,6,22348,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set3,Draw1,2,02337,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw4,4,3368,17,3,3,2,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw1,1,22446,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw1,1,2266,17,2,2,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set3,Draw1,1,117,17,2,2,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set2,Draw1,6,126,17,2,2,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set1,Draw4,5,00122,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw4,5,00223,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw4,6,3448,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw1,4,1146,17,2,2,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw7,7,599,17,3,1,2,0,6,1,0,0,1,0,0,,,,
Midday,Set3,Draw1,3,12377,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set3,Draw1,3,23477,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set3,Draw1,3,11367,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set3,Draw1,3,12366,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw2,3,117,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw3,5,0247,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Evening,Set1,Draw3,7,4477,17,2,2,2,0,0,1,0,0,3,0,0,,5.0,,
Midday,Set2,Draw1,2,12377,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,2,23477,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set3,Draw1,1,3368,17,3,3,2,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw2,4,12238,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw5,6,022,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Midday,Set1,Draw5,5,00233,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,02233,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw5,6,02237,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set3,Draw1,3,13667,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw2,2,22668,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw5,6,02388,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw5,6,03488,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw2,5,126,17,2,2,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set1,Draw6,6,1338,17,2,2,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set2,Draw1,5,0144,17,2,2,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set2,Draw1,1,11477,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set2,Draw1,1,0011,17,3,2,2,0,3,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,4,02256,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,1,11377,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw4,6,12236,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw2,4,0038,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw5,6,17788,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw2,4,018,17,2,1,1,0,3,1,0,0,1,0,0,2.0,4.0,,
Combined,Set2,Draw1,1,338,17,3,2,2,2,3,1,0,0,1,0,0,,,,
Midday,Set2,Draw1,4,12466,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,5,114,17,2,1,2,0,3,1,0,0,1,0,0,,5.0,,
Midday,Set2,Draw1,5,1146,17,2,2,2,2,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw6,7,01388,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw6,7,13788,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set2,Draw1,6,022,17,2,1,2,0,3,1,0,0,1,0,0,,5.0,,
Evening,Set1,Draw3,6,02477,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw3,6,02447,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw5,6,02377,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw4,5,113,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw5,5,02244,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw4,7,14477,17,1,1,1,0,0,1,2,0,6,0,0,,4.0,,
Midday,Set1,Draw2,3,16678,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw4,7,1378,17,2,2,1,2,0,1,0,0,3,0,0,,4.0,,
Evening,Set1,Draw4,6,02377,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw4,5,011,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set3,Draw1,2,117,17,2,2,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set2,Draw1,3,01122,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,34477,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw3,4,00368,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw3,4,007,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw4,5,223,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Midday,Set3,Draw1,4,266,17,2,2,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set1,Draw1,1,3668,17,3,3,2,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,5,238,17,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set2,Draw1,1,66778,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw3,4,13678,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw3,4,368,17,3,3,2,2,0,1,0,0,1,0,0,,2.0,,
Combined,Set3,Draw1,2,33478,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set2,Draw1,3,1378,17,2,2,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set2,Draw1,1,0117,17,2,2,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw1,1,388,17,3,2,2,2,3,1,0,0,1,0,0,,,,
Midday,Set1,Draw5,6,23368,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,2,23447,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,2,11378,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw5,5,22336,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw5,6,001,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw6,7,02245,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set2,Draw1,4,02378,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw3,4,02235,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw4,4,1138,17,2,2,2,2,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw4,4,1368,17,2,2,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw2,3,2448,17,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,3.0
Midday,Set1,Draw1,4,1226,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw1,2,001,17,3,2,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw1,1,2255,17,3,2,2,0,3,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,5,0237,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Midday,Set3,Draw1,5,667,17,2,1,2,0,3,1,0,0,1,0,0,,5.0,,
Midday,Set1,Draw1,2,2266,17,2,2,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw5,5,2234,17,2,1,1,0,3,1,0,0,3,0,0,2.0,2.0,,
Midday,Set1,Draw2,3,12668,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw3,5,0244,17,2,2,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set3,Draw1,2,005,17,2,2,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set2,Draw1,4,11247,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw6,7,03488,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw6,7,34478,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw1,1,1177,17,3,2,2,0,3,1,0,0,3,0,0,,,,
Combined,Set1,Draw1,1,244,17,3,1,2,0,6,1,0,0,1,0,0,,,,
Combined,Set1,Draw1,1,011,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw5,5,138,17,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw1,2,00158,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw5,5,02244,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw4,7,234,17,4,3,1,0,3,1,0,0,1,0,0,,,,
Evening,Set1,Draw5,5,02288,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw1,1,00244,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw1,1,00144,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw5,5,4477,17,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,3.0
Midday,Set1,Draw4,5,1236,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Midday,Set1,Draw4,6,022,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Evening,Set2,Draw1,2,0244,17,1,1,1,0,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set3,Draw1,3,1138,17,2,2,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set3,Draw1,3,117,17,2,2,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw2,3,001,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw2,5,2234,17,2,1,1,0,3,1,0,0,3,0,0,,4.0,,
Combined,Set3,Draw1,1,01133,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw6,7,13889,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw6,7,23889,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw5,7,378,17,3,3,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set2,Draw1,4,0144,17,2,2,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set2,Draw1,2,0117,17,2,2,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw6,6,24455,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw5,5,348,17,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set2,Draw1,1,14477,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,11344,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw1,3,11238,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw5,5,2234,17,2,1,1,0,3,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw7,7,338,17,3,2,2,2,3,1,0,0,1,0,0,,,,
Midday,Set2,Draw1,3,2466,17,2,2,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set3,Draw1,5,113,17,2,1,2,0,3,1,0,0,1,0,0,,5.0,,
Midday,Set1,Draw5,6,00368,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw5,6,03368,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set2,Draw1,1,11788,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw3,3,448,17,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,3.0
Combined,Set1,Draw5,6,038,17,3,2,2,2,3,1,0,0,1,0,0,,,,
Evening,Set1,Draw1,1,224,17,3,1,2,0,6,1,0,0,1,0,0,,,,
Midday,Set1,Draw4,5,00226,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw4,5,0136,17,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,2,00114,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw2,2,001,17,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw1,5,0348,17,2,2,1,2,0,1,0,0,3,0,0,,4.0,,
Combined,Set1,Draw1,5,223,17,2,1,2,0,3,1,0,0,1,0,0,,5.0,,
Combined,Set2,Draw1,4,11238,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw3,3,0224,17,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,3.0
Midday,Set1,Draw1,1,11244,17,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw2,3,0038,17,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw2,3,138,17,2,2,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw2,3,11378,17,1,1,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw2,5,00228,16,1,1,1,0,0,1,2,0,6,0,0,,3.0,,
Combined,Set1,Draw2,5,00223,16,1,1,1,0,0,1,2,0,6,0,0,,3.0,,
Combined,Set1,Draw1,1,03588,16,1,1,2,2,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw1,1,34488,16,1,1,2,2,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw1,1,348,16,1,1,2,2,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw7,7,03388,16,1,1,2,2,0,1,2,0,6,0,0,,,,
Evening,Set1,Draw3,3,0259,16,2,2,1,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw3,4,0177,16,2,2,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Evening,Set1,Draw3,3,0144,16,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,3.0
Evening,Set1,Draw2,6,4478,16,1,1,1,0,0,1,0,0,3,0,0,2.0,6.0,,
Evening,Set1,Draw3,4,1778,16,2,2,1,0,0,1,0,0,3,0,0,2.0,3.0,,
Evening,Set1,Draw3,4,0448,16,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,3.0
Combined,Set1,Draw5,7,2344,16,3,2,1,0,3,1,0,0,3,0,0,,,,
Combined,Set1,Draw2,3,0011,16,2,1,2,0,3,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw2,5,223,16,2,1,2,0,3,1,0,0,1,0,0,,4.0,,
Midday,Set2,Draw1,3,11244,16,1,1,1,0,0,1,2,0,6,0,0,,3.0,,
Evening,Set1,Draw1,1,00558,16,1,1,2,2,0,1,2,0,6,0,0,,,,
Evening,Set1,Draw1,1,005,16,2,2,2,2,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set1,Draw1,1,0244,16,1,1,1,0,0,1,0,0,3,0,0,2.0,6.0,,
Evening,Set1,Draw5,5,3447,16,1,1,1,0,0,1,0,0,3,0,0,2.0,3.0,,3.0
Evening,Set1,Draw1,1,00155,16,1,1,2,2,0,1,2,0,6,0,0,,,,
